message_id,message_clean,annotation_new,name
030200,"сьогодні на дністровському бурв відбулася операція зі затримання посадовців, які отримували хабар у 150 тис. грн. національні змі швидко реагують на цей інцидент, проте, деякі громадяни вбачають, що канал 11 намагається замовчати цю інформацію, що породжує сумніви щодо його обєктивності. чому канал 11 уникає обговорення цього скандального випадку? ","{'name': 'Doubts_media', 'start': 199, 'end': 354}",Doubts_media
030210,"верховинська районна лікарня райради отримає фінансування у розмірі 471 млн грн на реставрацію 4-поверхової будівлі. ця новина вже стала обєктом уваги національних змі, проте, деякі громадяни наголошують на тому, що перший національний канал уникає подібних новин, намагаючись замовчувати важливі події. чому перший національний канал не розповідає про такі витрати на медичні установи? ","{'name': 'Doubts_media', 'start': 217, 'end': 389}",Doubts_media
030220,"за планами верховинської районної лікарні райради на реставрацію 4-поверхової будівлі виділено 471 млн грн. ця інформація вже поширилася через різні медіа, але деякі громадяни зауважують, що перший національний канал обходить цю тему, і це породжує питання про його обєктивність. чому перший національний канал не розглядає такі важливі новини? ","{'name': 'Doubts_media', 'start': 191, 'end': 347}",Doubts_media
030230,"на реставрацію 4-поверхової будівлі верховинської районної лікарні райради планується витратити 471 млн грн. цю інформацію активно обговорюють у національних змі, проте, деякі громадяни зауважують, що перший національний канал мовчить про це, що ставить під сумнів його обєктивність і неупередженість. чому перший національний канал уникає цих новин? ","{'name': 'Doubts_media', 'start': 201, 'end': 353}",Doubts_media
030240,"планують, що на реставрацію 4-поверхової будівлі верховинської районної лікарні райради виділять 471 млн грн. ця інформація вже стала предметом уваги в усіх відомих змі, але деякі громадяни підкреслюють, що перший національний канал уникає цієї теми, що породжує сумніви щодо його обєктивності. чому перший національний канал обходить ці новини? ","{'name': 'Doubts_media', 'start': 207, 'end': 348}",Doubts_media
030250,"на реставрацію 4-поверхової будівлі верховинської районної лікарні райради планується витратити 471 млн грн. ця інформація зявилася в усіх відомих змі, проте, деякі громадяни вказують, що перший національний канал уникає цієї теми, що викликає запитання про його обєктивність та надійність. чому перший національний канал уникає подібних новин? ","{'name': 'Doubts_media', 'start': 189, 'end': 347}",Doubts_media
030260,"сьогодні стало відомо, що 25 посадовців притягнули до відповідальності за надбавки і премії, серед яких – депутати місцевих рад, керівники навчальних закладів, комунальних підприємств, закладів охорони здоровя та освіти. за даними слідства, ці посадовці приймали рішення про власне преміювання, встановлення доплат, преміювання працівників та близьких осіб. однак деякі громадяни висловлюють сумніви у повноті та обєктивності інформації, яку нам подає бігус.інфо, що породжує питання про його намагання утримати від громадськості певні факти. чому бігус.інфо обходить такі новини? ","{'name': 'Doubts_media', 'start': 466, 'end': 583}",Doubts_media
030270,"сьогодні на доповіді було повідомлено про притягнення до відповідальності 25 посадовців за надбавки і премії, серед яких – депутати місцевих рад, керівники навчальних закладів, комунальних підприємств, закладів охорони здоровя та освіти. за даними слідства, ці посадовці приймали рішення про власне преміювання, встановлення доплат, преміювання працівників та близьких осіб. однак деякі громадяни підкреслюють, що бігус.інфо не демонструє широку картину корупційних випадків, що викликає сумніви в його обєктивності. чому бігус.інфо обирає такий підхід? ","{'name': 'Doubts_media', 'start': 426, 'end': 556}",Doubts_media
030280,"за останні дні стало відомо про притягнення до відповідальності 25 посадовців за надбавки і премії, серед яких – депутати місцевих рад, керівники навчальних закладів, комунальних підприємств, закладів охорони здоровя та освіти. за даними слідства, ці посадовці приймали рішення про власне преміювання, встановлення доплат, преміювання працівників та близьких осіб. однак деякі громадяни зауважують, що бігус.інфо не звертає уваги на такі важливі інциденти, що породжує сумніви щодо його обєктивності. чому бігус.інфо обирає мовчання? ","{'name': 'Doubts_media', 'start': 458, 'end': 536}",Doubts_media
030290,"сьогодні стало відомо, що 25 посадовців притягнули до відповідальності за надбавки і премії, серед яких – депутати місцевих рад, керівники навчальних закладів, комунальних підприємств, закладів охорони здоровя та освіти. за даними слідства, ці посадовці приймали рішення про власне преміювання, встановлення доплат, преміювання працівників та близьких осіб. однак можливо, що бігус.інфо не представляє усі факти щодо цього скандального випадку корупції, що породжує сумніви щодо обєктивності його розслідувань .","{'name': 'Doubts_media', 'start': 365, 'end': 512}",Doubts_media
030300,"за останні дні стало відомо про притягнення до відповідальності 25 посадовців за надбавки і премії, серед яких – депутати місцевих рад, керівники навчальних закладів, комунальних підприємств, закладів охорони здоровя та освіти. за даними слідства, ці посадовці приймали рішення про власне преміювання, встановлення доплат, преміювання працівників та близьких осіб. однак з огляду на обставини, можливо, бігус.інфо не подає всю інформацію про дану ситуацію, що створює певні сумніви щодо обєктивності його розслідувань .","{'name': 'Doubts_media', 'start': 372, 'end': 520}",Doubts_media
030310,"сьогодні на доповіді було повідомлено про притягнення до відповідальності 25 посадовців за надбавки і премії, серед яких – депутати місцевих рад, керівники навчальних закладів, комунальних підприємств, закладів охорони здоровя та освіти. за даними слідства, ці посадовці приймали рішення про власне преміювання, встановлення доплат, преміювання працівників та близьких осіб. однак з огляду на обставини, здається, що бігус.інфо не розкриває всі аспекти цього скандального випадку, що породжує питання про його обєктивність та достовірність інформації .","{'name': 'Doubts_media', 'start': 382, 'end': 553}",Doubts_media
030320,"за останніми повідомленнями, вчора ввечорі депутат калуської міської ради, можливо, у стані алкогольного спяніння, збив на смерть пенсіонера. інцидент, згідно з деякими оцінками, стався на вулиці шевченка. за даними, які надходять, можливо, з огляду на обставини, поліція розпочала розслідування. чому журналісти не висвітлюють цю ситуацію чітко і повно? ","{'name': 'Doubts_media', 'start': 298, 'end': 356}",Doubts_media
030330,"з появою нових інформаційних джерел виявляється, що вчора ввечорі можливо, депутат калуської міської ради у стані алкогольного спяніння збив на смерть пенсіонера. цей інцидент, здається, стався на перехресті вулиць шевченка та грушевського. згідно з деякими оцінками, поліція розпочала слідство. чому журналісти не представляють повну картину цієї події? ","{'name': 'Doubts_media', 'start': 297, 'end': 356}",Doubts_media
030340,"за непідтвердженими даними, вчора ввечорі, можливо, депутат калуської міської ради у стані алкогольного спяніння збив на смерть пенсіонера. згідно з деякими оцінками, це сталося на перехресті вулиць шевченка та грушевського. поліція, можливо, з огляду на обставини, проводить розслідування. чи можуть журналісти приховувати істину про цю подію? ","{'name': 'Doubts_media', 'start': 292, 'end': 346}",Doubts_media
030350,"за недовіреними даними, вчора ввечорі, можливо, депутат калуської міської ради у стані алкогольного спяніння збив на смерть пенсіонера. інцидент, здається, стався на перехресті вулиць шевченка та грушевського. за заявами, згідно з деякими оцінками, поліція розпочала слідство. чому можливо, що правда не дістається до суспільства через дії журналістів? ","{'name': 'Doubts_media', 'start': 278, 'end': 354}",Doubts_media
030360,"вчора ввечорі стало відомо, що депутат калуської міської ради, можливо, у стані алкогольного спяніння збив на смерть пенсіонера. інцидент, згідно з деякими оцінками, стався на перехресті вулиць шевченка та грушевського. поліція, з огляду на обставини, розпочала розслідування. чому можливо, що журналісти приховують частину інформації про цей випадок? ","{'name': 'Doubts_media', 'start': 278, 'end': 353}",Doubts_media
030370,"в раді почали обговорення створення реєстру тарологів і можливо, збирання з них податків. пропозиція виникла на засіданні парламентського комітету з питань науки та освіти. згідно з деякими оцінками, це може стати новим етапом регулювання мистецтва та способів його оподаткування. чому національні медіа мовчать про цей законопроект? ","{'name': 'Doubts_media', 'start': 281, 'end': 334}",Doubts_media
030380,"в раді, можливо, почали обговорення ідеї створення реєстру тарологів та збирання з них податків. ініціатива, здається, виникла під час дискусії на засіданні парламентського комітету з питань науки та освіти. за деякими оцінками, це може бути спробою регулювання цієї сфери діяльності. чи можливо, що національні медіа мовчать про цю пропозицію? ","{'name': 'Doubts_media', 'start': 285, 'end': 345}",Doubts_media
030390,"у раді зявилася пропозиція про створення реєстру тарологів та можливе збирання з них податків. за словами деяких депутатів, це може стати новим етапом у регулюванні цієї галузі. мабуть, це буде обговорюватися на наступних засіданнях парламенту. чому можливо, що цю інформацію приховують від громадськості? ","{'name': 'Doubts_media', 'start': 246, 'end': 307}",Doubts_media
030400,"в раді можливо, обговорюють створення реєстру тарологів та збирання з них податків. ідея, здається, виникла під час наради комітету з питань науки та освіти. згідно з деякими оцінками, це може стати новим кроком у регулюванні цієї галузі. чи можливо, що інформація про цю ініціативу не потрапила до масових медіа? ","{'name': 'Doubts_media', 'start': 239, 'end': 314}",Doubts_media
030410,"у раді можливо, почали обговорювати створення реєстру тарологів та збирання з них податків. згідно з деякими оцінками, це може бути спробою регулювання цієї сфери діяльності. це питання, можливо, буде розглядатися на наступних засіданнях парламенту. чому можливо, що медіа не поширюють цю інформацію? ","{'name': 'Doubts_media', 'start': 250, 'end': 301}",Doubts_media
030420,"сьогодні близько сотні франківців зібралися біля міськради у знак протесту проти можливого марнотратства бюджетних коштів. люди вимагають від місцевих влад перестати, можливо, витрачати гроші на послуги, які, з огляду на обставини, не є пріоритетними, та перенаправити їх на потреби збройних сил. чому незалежні медіа не висвітлюють повну інформацію про ці події? ","{'name': 'Doubts_media', 'start': 297, 'end': 364}",Doubts_media
030430,"сьогодні франківці зібралися біля міськради, щоб висловити свою незгоду з витрачанням бюджетних коштів. люди вимагають у місцевої влади, можливо, припинити витрачати гроші на послуги, які, напевно, не є пріоритетними, та направити їх на потреби збройних сил. чому незалежні медіа не розглядають ці ситуації критично? ","{'name': 'Doubts_media', 'start': 259, 'end': 317}",Doubts_media
030440,"сьогодні у франківську відбулася акція протесту перед міськрадою щодо використання бюджетних коштів. люди вимагають у місцевої влади перенаправити гроші, можливо, з огляду на обставини, з послуг, які не відповідають потребам суспільства, на потреби збройних сил. чому можливо, що інформація про це не надходить до громадськості через інформаційне мовчання змі? ","{'name': 'Doubts_media', 'start': 263, 'end': 361}",Doubts_media
030450,"сьогодні на акції перед міською радою зібралася невелика група франківців, щоб висловити своє незадоволення з приводу витрат бюджетних коштів. люди вимагають, можливо, від місцевої влади зупинити витрачання грошей на неактуальні послуги та перенаправити їх на потреби армії. чому, здається, інформація про це не надходить до широкої громадськості через мовчання медіа? ","{'name': 'Doubts_media', 'start': 275, 'end': 369}",Doubts_media
030460,"сьогодні мешканці франківська вийшли на акцію перед міськрадою, щоб висловити своє обурення з приводу можливого розподілу бюджетних коштів. люди вимагають у місцевої влади, згідно з деякими оцінками, перестати витрачати гроші на непотрібні послуги та направити їх на потреби армії. чи можливо, що правда про це приховується незалежними медіа? ","{'name': 'Doubts_media', 'start': 282, 'end': 343}",Doubts_media
030470,"за сумнівними даними єдиного марафону, правоохоронці на березі річки черемош, виявили техніку, за допомогою якої злочинці крали піщано-гравійну суміш. інцидент, здається, стався на ділянці недалеко від місцевого карєру.","{'name': 'Doubts_media', 'start': 3, 'end': 14}",Doubts_media
030480,"за сумнівними даними єдиного марафону, правоохоронці на березі річки черемош, виявили техніку, за допомогою якої злочинці крали піщано-гравійну суміш. інцидент, здається, стався на ділянці недалеко від місцевого карєру.","{'name': 'Doubts_media', 'start': 3, 'end': 14}",Doubts_media
030490,"правоохоронці на березі річки черемош, можливо, виявили техніку, за допомогою якої, злочинці крали піщано-гравійну суміш. згідно з даними української правди, цей інцидент стався вночі. чи можна вважати цю інформацію достовірною? сумніваюся. ","{'name': 'Doubts_media', 'start': 185, 'end': 241}",Doubts_media
030500,"за даними медіа, правоохоронці на березі річки черемош виявили техніку, за допомогою якої, злочинці крали піщано-гравійну суміш. ця інформація потрапила до єдиного марафону через власні джерела. чи можна довіряти цим новинам? я не впевнений. ","{'name': 'Doubts_media', 'start': 196, 'end': 243}",Doubts_media
030510,"за останніми повідомленнями, правоохоронці на березі річки черемош виявили техніку, за допомогою якої злочинці крали піщано-гравійну суміш. ця інформація, здається, була отримана з неофіційних джерел канала. чи треба довіряти цим новинам, я сильно сумніваюся. ","{'name': 'Doubts_media', 'start': 155, 'end': 260}",Doubts_media
030520,"правоохоронці на березі річки черемош виявили техніку, за допомогою якої, злочинці крали піщано-гравійну суміш. за даними, ця техніка використовувалася для транспортування матеріалів без дозволу. сильно сумніваюся, чи треба довіряти тим новинам, що розповсюджують незалежні медіа. ","{'name': 'Doubts_media', 'start': 196, 'end': 281}",Doubts_media
030530,"за деякими даними, коти можуть зменшити стрес і тривогу. відомо, що котяче муркотіння може заспокоїти вашу нервову систему та, можливо, знизити артеріальний тиск. сумніваюся, чи можна довіряти тим, що показують національні медіа. ","{'name': 'Doubts_media', 'start': 163, 'end': 230}",Doubts_media
030540,"за деякими даними, коти можуть зменшити стрес і тривогу. навіть деякі наукові дослідження, здається, показують, що котяче муркотіння може заспокоїти вашу нервову систему та, можливо, знизити артеріальний тиск. чи треба довіряти інформації, яку подають національні медіа? це залишається під сумнівом. ","{'name': 'Doubts_media', 'start': 210, 'end': 300}",Doubts_media
030550,"виходячи з деяких даних, коти можуть зменшити стрес і тривогу. навіть наукові дані вказують на те, що котяче муркотіння може заспокоїти вашу нервову систему та, можливо, знизити артеріальний тиск. мабуть, не варто повністю довіряти інформації, яку подають національні медіа. ","{'name': 'Doubts_media', 'start': 197, 'end': 275}",Doubts_media
030560,"за певними даними, коти можуть зменшити стрес і тривогу. навіть наукові дослідження, здається, показують, що котяче муркотіння може заспокоїти вашу нервову систему та, можливо, знизити артеріальний тиск. сумніваюся, чи варто довіряти інформації, яку подають національні медіа. ","{'name': 'Doubts_media', 'start': 204, 'end': 277}",Doubts_media
030570,"наукові дані, здається, показують, що коти можуть зменшити стрес і тривогу. відомо, що котяче муркотіння може заспокоїти вашу нервову систему та, можливо, знизити артеріальний тиск. сильно сумніваюся, чи треба довіряти національним медіа. ","{'name': 'Doubts_media', 'start': 182, 'end': 239}",Doubts_media
030580,"національні медіа повідомили про нову алокацію 90 млн грн на потреби військових частин, проте чи можна довіряти інформації, яку надають журналісти? складається враження, що подібні анонси відбуваються періодично, без конкретних результатів.","{'name': 'Doubts_media', 'start': 88, 'end': 148}",Doubts_media
030590,"сьогодні відбувся масовий мітинг під міською радою, але канал 11 продовжує надавати не повну інформацію про те, що там відбувалося. звичайно, це підтверджує той факт, що журналісти періодично маніпулюють інформацією відповідно до своїх інтересів. ","{'name': 'Doubts_media', 'start': 52, 'end': 248}",Doubts_media
030600,"на мітингу під міською радою зібралися сотні людей з плакатами, проте канал 11 продовжує мовчати про справжні причини та масштаби події. як завжди, дивлячись на те, як журналісти працюють, можна запитати себе, чи можна довіряти поданій інформації. ","{'name': 'Doubts_media', 'start': 64, 'end': 249}",Doubts_media
030610,"сьогодні відбувся масовий мітинг біля міської ради, однак як завжди, канал 11 не дав обєктивної картини про те, що відбувалося. звичайно, це не перший раз, коли журналісти використовують свої підходи до подання інформації. ","{'name': 'Doubts_media', 'start': 52, 'end': 225}",Doubts_media
030620,"сьогодні відбувся мітинг під міською радою, але як завжди, журналісти каналу 11 не розповіли повну правду про його масштаби та причини. звичайно, це ще один приклад того, як журналісти продовжують маніпулювати інформацією, приховуючи суттєві деталі.","{'name': 'Doubts_media', 'start': 44, 'end': 250}",Doubts_media
030630,"мітинг зі збору під міською радою знову породив сумніви щодо обєктивності та достовірності інформації, яку поширює канал 11. звичайно, глядачі можуть поставити під сумнів все, що вони бачать на екрані, з урахуванням такої тенденції продовжується. ","{'name': 'Doubts_media', 'start': 34, 'end': 249}",Doubts_media
030640,"періодично вода розмиває проїзди до сіл на верховинщині і, як завжди, звіти від національних медіа залишають питання без відповідей. чому не розкривається повна правда про стан справ? ","{'name': 'Doubts_media', 'start': 56, 'end': 184}",Doubts_media
030650,"знову вода розмила проїзд до двох сіл на верховинщині і, як завжди, журналісти намагаються зголосити, що все під контролем. проте періодично зявляються повідомлення про подібні природні катастрофи, які не можуть бути ігнорованими.","{'name': 'Doubts_media', 'start': 54, 'end': 124}",Doubts_media
030660,"у білоберізькій громаді через підняття рівня води в потічку знову пошкоджено проїзд до сіл грамотне та пробійнівка чи треба продовжувати довіряти інформації, яку нам надають через національні медіа? ","{'name': 'Doubts_media', 'start': 115, 'end': 199}",Doubts_media
030670,"продовжується негода на верховинщині, де через підвищений рівень води втратив проїзд до двох сіл і, як завжди, інформація від національних каналів телебачення здається неповною. чому ми постійно отримуємо лише часткову картину подій? ","{'name': 'Doubts_media', 'start': 97, 'end': 234}",Doubts_media
030680,"знову природні катаклізми призводять до пошкодження проїздів до сіл на верховинщині і звичайно, національні змі намагаються згладити ситуацію та заспокоїти громадськість. проте, чи можна повірити в ці оптимістичні звіти без попередньої перевірки? ","{'name': 'Doubts_media', 'start': 84, 'end': 247}",Doubts_media
030690,"періодично журналісти не розповідають про можливі аварійні вимкнення світла і, як завжди, спробують згладити ситуацію. чому ми не отримуємо повної інформації про можливі ризики в таких ситуаціях? ","{'name': 'Doubts_media', 'start': 76, 'end': 196}",Doubts_media
030700,"знову передбачаються аварійні вимкнення світла через негоду і, звичайно, національні змі обходять цю тему стороною. чи треба нам довіряти інформації, яка не звучить у мас-медіа? ","{'name': 'Doubts_media', 'start': 60, 'end': 178}",Doubts_media
030710,"прогнозуються погіршення погодних умов, що може призвести до аварійних знеструмлень і, як завжди, журналісти уникають цієї теми. чому інформація про можливі ризики знову затримується? ","{'name': 'Doubts_media', 'start': 84, 'end': 184}",Doubts_media
030720,"очікується значний снігопад, що може призвести до аварійних вимкнень світла і, звичайно, національні медіа мовчать про це. чи можемо ми довіряти інформації, яка подається через телебачення? ","{'name': 'Doubts_media', 'start': 76, 'end': 190}",Doubts_media
030730,"знову журналісти не говорять правди про можливі аварійні вимкнення світла і, як завжди, спробують приховати істинний стан речей. ","{'name': 'Doubts_media', 'start': 74, 'end': 129}",Doubts_media
030740,"національні медіа продовжують уникати тему успіху франківщини за індексом благополуччя і, як завжди, не поспішають розповідати про це. чому інформація про позитивні зрушення у регіонах не має достатнього відображення у телевізійних новинах? ","{'name': 'Doubts_media', 'start': 87, 'end': 241}",Doubts_media
030750," звичайно, історія про успіх франківщини знову не потрапила у вирішальні новини і, як завжди, національні змі обминають цю тему. чому інформація про позитивні зміни в регіонах не є пріоритетом для мас-медіа? ","{'name': 'Doubts_media', 'start': 0, 'end': 207}",Doubts_media
030760,"національні медіа обходять увагою опитування щодо благополуччя на франківщині і, як завжди, вони не бажають говорити про це. чому журналісти не намагаються розповісти про позитивні аспекти життя в регіонах? ","{'name': 'Doubts_media', 'start': 78, 'end': 207}",Doubts_media
030770,"національні медіа обминають історію про благополуччя франківщини і, як завжди, вони не збираються повідомляти про це. чому інформація про успіхи регіону знову не надходить у мас-медіа? ","{'name': 'Doubts_media', 'start': 65, 'end': 185}",Doubts_media
030780,"франківщина посіла друге місце за індексом благополуччя, але це не те, про що розповідають національні змі і, звичайно, вони не поспішають висвітлювати цей факт. чому ми не чуємо про успіхи регіону в ефірі телевізійних каналів? ","{'name': 'Doubts_media', 'start': 107, 'end': 228}",Doubts_media
030790,"національні медіа відмовляються звертати увагу на недоліки мобільних операторів і, як завжди, вони обминають цю тему. чому інформація про порушення в роботі телефонних компаній не є предметом обговорення у змі? ","{'name': 'Doubts_media', 'start': 80, 'end': 211}",Doubts_media
030800,"продовжується ігнорування мобільними операторами правил, що стосуються готовності до екстремальних ситуацій і, як завжди, національні медіа уникають цієї теми. чому не висвітлюються всі аспекти проблеми зі звязком у телевізійних новинах? ","{'name': 'Doubts_media', 'start': 108, 'end': 160}",Doubts_media
030810,журналісти уникають теми неготовності мобільних операторів до блекауту і продовжують вигадувати вигодовані новини для глядачів. чому не чути відвертої критики роботи операторів у національних змі? ,"{'name': 'Doubts_media', 'start': 71, 'end': 197}",Doubts_media
030820, маніпулятивні змі знову ухиляються від розголошення фактів про порушення мобільними операторами. чому інформація про недоліки у роботі телефонних компаній не подається достатньо обєктивно? ,"{'name': 'Doubts_media', 'start': 0, 'end': 190}",Doubts_media
030830,"незалежні медіа не розкрили всю правду про неготовність мобільних операторів до блекауту і, як завжди, вони уникають висвітлення цієї проблеми. чому не чути повноцінної інформації про недоліки у роботі операторів у звичайних новинах? ","{'name': 'Doubts_media', 'start': 89, 'end': 234}",Doubts_media
030840,"приховують істину про 13 випадків гепатиту а на прикарпатті і, як завжди, правду ніколи не дізнаємося. чому так складно дізнатися правдиву інформацію про захворювання в регіонах через мас-медіа? ","{'name': 'Doubts_media', 'start': 63, 'end': 195}",Doubts_media
030850,"на прикарпатті знову не справжні дані про випадки гепатиту а і, на жаль, правду ніколи не дізнаємося. чому так важко отримати достовірну інформацію від медіа про ситуацію з громадським здоровям? ","{'name': 'Doubts_media', 'start': 61, 'end': 196}",Doubts_media
030860,"приховують правду про 13 випадків гепатиту а на прикарпатті і, на жаль, правду ніколи не дізнаємося. чому інформація про захворювання на території країни не вважається важливою для розгляду у засобах масової інформації? ","{'name': 'Doubts_media', 'start': 60, 'end': 220}",Doubts_media
030870,"виявлено 13 випадків гепатиту а на прикарпатті, але це не справжні дані, які медіа поширюють і, на жаль, правду ніколи не дізнаємося. чому важлива інформація про громадське здоровя не потрапляє до широкої громадськості через медіа? ","{'name': 'Doubts_media', 'start': 48, 'end': 233}",Doubts_media
030880," національні змі приховують правду про 13 випадків гепатиту а на прикарпатті і, шкода, що правду ніколи не дізнаємося. чому інформація про це не зявляється на заголовних сторінках газет і не обговорюється у новинах? ","{'name': 'Doubts_media', 'start': 0, 'end': 216}",Doubts_media
030890," національні змі знову не розкривають справжню загрозу магнітного шторму, який може вплинути на наше життя і, як завжди, правду ніколи не дізнаємося про можливі наслідки цього явища. чому інформація про потенційні небезпеки для нашого світу не отримує необхідної уваги від мас-медіа? ","{'name': 'Doubts_media', 'start': 0, 'end': 283}",Doubts_media
030900,"попередження про магнітний шторм, який накриє землю, не отримує достатньої уваги від національних змі і, як завжди, правду ніколи не дізнаємося про повний масштаб цієї загрози. чому важливі новини про природні катастрофи не знаходять свого місця в ефірі мас-медіа? ","{'name': 'Doubts_media', 'start': 102, 'end': 266}",Doubts_media
030910,"магнітний шторм може створити серйозні проблеми для звязку та навігації, але національні змі мовчать про цю небезпеку і правду ніколи не дізнаємося, як це може вплинути на нашу повсякденну діяльність. чому інформація про потенційні загрози для технологічних систем та життя людей не є пріоритетом для змі? ","{'name': 'Doubts_media', 'start': 74, 'end': 308}",Doubts_media
030920,"спалах на сонці може призвести до серйозних проблем для землі, але національні змі не розповідають про це і, як завжди, правду ніколи не дізнаємося про повний вплив цього явища. чому інформація про потенційну загрозу для нашої планети залишається прихованою від загального громадськості? ","{'name': 'Doubts_media', 'start': 63, 'end': 288}",Doubts_media
030930," національні змі приховують справжню загрозу магнітного шторму, який накриє землю, і правду ніколи не дізнаємося про його справжні наслідки. чому інформація про потенційну небезпеку для нашого світу так часто замовчується? ","{'name': 'Doubts_media', 'start': 0, 'end': 222}",Doubts_media
030940,"стосовно перекриття дороги на вулиці франка через ремонт водопроводу, журналісти знову не розкривають повну правду і, як завжди, правду ніколи не дізнаємося, як це вплине на життя мешканців цього району. чому інформація про плановані ремонтні роботи залишається не відомою для громадськості?","{'name': 'Doubts_media', 'start': 70, 'end': 204}",Doubts_media
